YY,JD,TM,Rn,LE,H,G_1,G_2,PAR,Air T,Soil T1_0,Soil T1_5,Soil T1_10,Soil T2_0,Soil T2_5,Soil T2_10,RH,Rain,WD,WS,u*,FCO2,FH2O
,,(AST),(W m-2),(W m-2),(W m-2),(W m-2),(W m-2),(microE m-2 s-1),(C),(C),(C),(C),(C),(C),(C),(%),(mm),(d),(m s-1),(m s-1),(gC m-2 hr-1),(mg m-2 s-1)
2002,167,1930,208.1,10.9,100.02,4.6,-1.44,772,-0.38,-99.99,0.09,-1.81,2.93,-99.99,-2.22,93.5,0,349,4.21,0.19,-0.05,-0.74
2002,167,2000,189.3,11.95,106.82,2.53,-1.87,751,-0.05,-99.99,-0.14,-1.91,3.1,-99.99,-2.31,92,0,354,4.45,0.19,-0.04,-0.6
2002,167,2030,159.5,6.74,61.66,0.03,-4.7,667.6,-0.06,-99.99,-0.52,-2.01,2.36,-99.99,-2.44,91.7,0,355,4.02,0.19,-0.01,-0.52
2002,167,2100,132.2,9.19,81.29,-1.56,-3.77,584.5,0.06,-99.99,-0.82,-2.13,1.8,-99.99,-2.54,91.4,0,358,3.86,0.19,-0.03,-0.94
2002,167,2130,124.4,6.52,60.24,0.18,-0.55,499.1,-0.23,-99.99,-1.09,-2.24,1.23,-99.99,-2.65,92.3,0,353,3.83,0.19,-0.03,-1.11
2002,167,2200,23.53,2.2,24.49,-10.56,-14.6,214.5,-1.43,-99.99,-1.42,-2.33,-2.7,-99.99,-2.84,96.1,0,17,3.7,0.19,-0.07,-1.29
2002,167,2230,26.11,1.34,14.33,-9.77,-15.05,189.1,-1.89,-99.99,-1.75,-2.46,-3.54,-99.99,-3,97.6,0,15,3.85,0.19,-0.05,-0.85
2002,167,2300,20.64,1.54,13.23,-10.18,-13.81,172.1,-2.05,-99.99,-2.05,-2.6,-3.89,-99.99,-3.16,98,0,16,3.41,0.19,-0.05,-0.9
2002,167,2330,15.76,0.68,6.09,-11.83,-9.37,127.9,-2.24,-99.99,-2.31,-2.73,-4.33,-99.99,-3.32,98.1,0,17,3.81,0.19,-0.01,-0.69
2002,168,0,30,1.52,20.56,-8.42,-7.54,118.2,-1.92,-99.99,-2.49,-2.86,-3.93,-99.99,-3.43,98.2,0,10,3.9,0.25,-0.05,-0.53
2002,168,30,20.36,1.11,8.57,-10.24,-6.7,92.2,-1.99,-99.99,-2.69,-2.97,-4.24,-99.99,-3.53,98.3,0,21,3.46,0.2,-0.03,-0.19
2002,168,100,11.54,1.75,10.09,-12.47,-5.74,69.27,-2.25,-99.99,-2.84,-3.05,-4.61,-99.99,-3.61,98.3,0,26,3.91,0.21,0.01,-0.3
2002,168,130,15.92,1.7,13.32,-9.33,-6.48,63.15,-1.81,-99.99,-2.96,-3.15,-4.24,-99.99,-3.66,97.8,0,27,3.7,0.21,-0.01,-0.48
2002,168,200,18.53,1.65,16.55,-9.49,-6.65,68.54,-2.32,-99.99,-3.06,-3.2,-4.33,-99.99,-3.7,98,0,28,3.48,0.2,-0.04,-0.66
2002,168,230,17.64,1.44,11.26,-9.81,-6.85,68.12,-2.18,-99.99,-3.14,-3.26,-4.34,-99.99,-3.73,98,0,38,3.64,0.22,-0.02,-0.8
2002,168,300,19.07,1.23,10.16,-8.98,-7.01,74.2,-1.73,-99.99,-3.21,-3.31,-4.22,-99.99,-3.75,98.1,0,38,4.05,0.23,-0.03,-0.96
2002,168,330,28.32,2.16,7.21,-6.54,-6.95,99.6,-1.45,-99.99,-3.25,-3.34,-3.98,-99.99,-3.75,97.9,0,36,3.71,0.24,-0.06,-1.17
2002,168,400,38.08,1.41,13.98,-6.3,-6.66,136.6,-1.39,-99.99,-3.28,-3.37,-3.87,-99.99,-3.76,98,0,38,4.11,0.24,-0.04,-1.18
2002,168,430,43.56,1.25,13.59,-6.46,-6.44,170.2,-1.5,-99.99,-3.32,-3.39,-3.84,-99.99,-3.77,98.2,0,40,3.73,0.22,-0.06,-2.06
2002,168,500,61.14,2.4,18.11,-2.47,-5.25,222.3,-1.32,-99.99,-3.32,-3.41,-3.44,-99.99,-3.77,98.2,0,40,3.84,0.21,-0.06,-2.4
2002,168,530,76.7,3.1,26.26,-0.09,-3.36,294,-1.23,-99.99,-3.31,-3.42,-3.09,-99.99,-3.74,98.2,0,55,3.64,0.23,-0.15,-2.64
2002,168,600,75.1,3.21,20.12,0.77,-0.96,277.2,-1.16,-99.99,-3.27,-3.42,-3.01,-99.99,-3.74,98.3,0,61,4.4,0.25,-0.1,-2.21
2002,168,630,97,6.42,40.32,5.25,7.82,356.2,-0.62,-99.99,-3.18,-3.41,-2.29,-99.99,-3.71,98.2,0,61,4.65,0.26,-0.09,-2.11
2002,168,700,116.1,-99.99,-99.99,5.4,13.52,391.6,-0.44,-99.99,-3.08,-3.39,-1.65,-99.99,-3.67,98.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,730,130.3,-99.99,-99.99,5.15,16.24,421.4,-0.45,-99.99,-2.96,-3.35,-1.13,-99.99,-3.59,98.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,800,139.4,-99.99,-99.99,6.23,17.57,438.8,-0.3,-99.99,-2.84,-3.31,-0.69,-99.99,-3.49,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,830,123.1,-99.99,-99.99,4.87,11.87,371.9,0.04,-99.99,-2.74,-3.26,-0.89,-99.99,-3.41,97,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,900,154.4,-99.99,-99.99,8.9,16.75,459.9,0.42,-99.99,-2.62,-3.22,-0.04,-99.99,-3.32,96,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,930,183.6,-99.99,-99.99,12.73,23.42,558.4,0.91,-99.99,-2.43,-3.16,1.15,-99.99,-3.21,95.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,1000,201.8,16.55,91.37,13.86,25.37,649.3,1.17,-99.99,-2.25,-3.09,1.79,-99.99,-3.09,94.4,0,75,4.77,0.28,-0.17,-2.79
2002,168,1030,210.4,19.06,111.71,13.97,25.69,673.8,1.27,-99.99,-2.06,-3.02,2.16,-99.99,-2.98,93,0,77,5.12,0.31,-0.12,-1.81
2002,168,1100,210,19.51,128.46,12.3,22.33,634.9,1.36,-99.99,-1.91,-2.93,2.2,-99.99,-2.87,91.2,0,70,5.46,0.35,-0.06,-1.08
2002,168,1130,200.7,17.46,132.2,9.55,17.66,604.7,1.26,-99.99,-1.81,-2.86,1.88,-99.99,-2.81,91,0,68,5.86,0.37,-0.05,-0.7
2002,168,1200,214,16.41,124.93,11.59,19.48,640.2,1.42,-99.99,-1.7,-2.79,2.08,-99.99,-2.74,90.4,0,70,6.34,0.36,-0.03,-0.79
2002,168,1230,235.3,17.07,143.78,14.9,22.44,701,1.7,-99.99,-1.58,-2.73,2.67,-99.99,-2.67,88.9,0,71,6.38,0.39,-0.01,-0.94
2002,168,1300,255,24.03,194.27,18.45,24.87,764,1.71,-99.99,-1.44,-2.66,3.38,-99.99,-2.6,90.2,0,66,5.9,0.42,-0.06,-1.18
2002,168,1330,281.7,22.21,183.66,22.81,29.58,843,1.77,-99.99,-1.26,-2.61,4.54,-99.99,-2.51,89.9,0,64,5.14,0.33,-0.05,-1.23
2002,168,1400,294.2,17.87,157.62,23.21,28.78,882,1.69,-99.99,-1.08,-2.53,4.96,-99.99,-2.42,90.8,0,64,5.44,0.3,-0.04,-1.22
2002,168,1430,301.2,23.02,207.13,22.35,26.1,905,1.78,-99.99,-0.91,-2.45,5.13,-99.99,-2.33,91.2,0,64,5.71,0.39,-0.06,-1.23
2002,168,1500,282.7,18.54,171.55,21.23,25.16,854,1.69,-99.99,-0.78,-2.37,4.77,-99.99,-2.26,92,0,65,5.68,0.34,-0.05,-1.14
2002,168,1530,280,18.21,167.05,21.06,23.6,842,1.8,-99.99,-0.7,-2.3,4.57,-99.99,-2.21,91.6,0,65,5.84,0.35,-0.04,-1.01
2002,168,1600,278.2,17.34,157.28,19.97,21.69,840,1.68,-99.99,-0.62,-2.25,4.65,-99.99,-2.16,92,0,63,5.97,0.34,-0.05,-1
2002,168,1630,254.2,17.35,150.3,19.37,21.01,771,1.82,-99.99,-0.58,-2.19,4.18,-99.99,-2.15,91.6,0,64,5.65,0.36,-0.03,-0.92
2002,168,1700,248.5,16.91,150.45,18.9,20.79,757,1.88,-99.99,-0.53,-2.16,4.27,-99.99,-2.13,90.9,0,63,5.54,0.36,-0.04,-0.94
2002,168,1730,217.8,15.28,139.69,15.3,16.38,670.1,1.83,-99.99,-0.55,-2.12,3.42,-99.99,-2.14,91.7,0,62,5.75,0.35,-0.04,-0.85
2002,168,1800,210.3,14.07,137.03,13.7,14.51,644.7,1.74,-99.99,-0.59,-2.11,3.03,-99.99,-2.17,92.3,0,63,6.05,0.37,-0.04,-0.73
2002,168,1830,194.9,12.67,117.99,13.46,15.2,613.4,1.82,-99.99,-0.63,-2.11,2.99,-99.99,-2.19,91.9,0,67,5.44,0.33,-0.03,-0.83
2002,168,1900,177,13.09,122.74,9.35,10.55,612.4,1.89,-99.99,-0.69,-2.12,2.68,-99.99,-2.24,91.7,0,67,5.75,0.38,-0.03,-0.86
2002,168,1930,188.6,15.54,144.67,10.34,11.71,654.4,2.05,-99.99,-0.74,-2.14,3.02,-99.99,-2.28,91.1,0,68,5.47,0.41,-0.05,-1.74
2002,168,2000,132.9,9.56,98.85,4.76,5.99,483.3,1.4,-99.99,-0.87,-2.15,1.31,-99.99,-2.35,93.1,0,67,5.85,0.39,-0.04,-1.92
2002,168,2030,116,4.89,71,1.66,1.16,410.9,0.62,-99.99,-1.06,-2.18,0.16,-99.99,-2.46,96.6,0,64,5.86,0.35,-0.14,-1.97
2002,168,2100,112.1,3.5,67.46,0.35,-0.33,441.9,1.1,-99.99,-1.22,-2.24,0.32,-99.99,-2.54,94.9,0,64,6.01,0.37,-0.07,-1.66
2002,168,2130,84.5,2.49,48.78,-2.1,-1.67,395.4,1.03,-99.99,-1.41,-2.32,0.02,-99.99,-2.63,94,0,69,5.83,0.34,-0.04,-1.66
2002,168,2200,50.23,3.5,37.87,-5.05,-5.23,246.6,0.08,-99.99,-1.61,-2.38,-1.93,-99.99,-2.78,97.1,0,71,5.98,0.35,-0.1,-2.3
2002,168,2230,37.7,-99.99,-99.99,-5.6,-6.54,195,-0.14,-99.99,-1.82,-2.46,-2.54,-99.99,-2.92,97.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,2300,32.71,-99.99,-99.99,-5.37,-5.82,152.9,-0.38,-99.99,-2.01,-2.55,-2.87,-99.99,-3.03,98.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,168,2330,28.87,0.94,21.2,-5.71,-6.22,135.9,-0.52,-99.99,-2.18,-2.65,-3.16,-99.99,-3.15,98.7,0,69,6.27,0.35,-0.07,-1.43
2002,169,0,28.72,-99.99,-99.99,-4.94,-4.71,124.3,-0.43,-99.99,-2.32,-2.74,-3.15,-99.99,-3.25,98.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,30,22.89,1.55,21.15,-6.02,-5.41,116,-0.62,-99.99,-2.45,-2.82,-3.37,-99.99,-3.33,98.9,0,73,6.11,0.35,-0.05,-1.2
2002,169,100,16.63,-99.99,-99.99,-7.17,-7.13,105.6,-0.92,-99.99,-2.59,-2.9,-3.76,-99.99,-3.41,99,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,130,11.64,-99.99,-99.99,-7.98,-7.82,102.8,-1.07,-99.99,-2.73,-2.97,-4,-99.99,-3.49,99,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,200,10.42,-99.99,-99.99,-9.03,-8.3,113,-1.4,-99.99,-2.86,-3.03,-4.28,-99.99,-3.56,99.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,230,17.43,-99.99,-99.99,-7.29,-6.3,115,-1.21,-99.99,-2.97,-3.11,-4.09,-99.99,-3.62,99.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,300,21.2,-99.99,-99.99,-6.39,-6.05,124.3,-0.86,-99.99,-3.03,-3.16,-3.85,-99.99,-3.64,98.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,330,11.59,-99.99,-99.99,-9.35,-6.16,149.6,-1.15,-99.99,-3.12,-3.21,-4.29,-99.99,-3.69,98.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,400,35.26,-99.99,-99.99,-5.76,-5.94,182.7,-0.91,-99.99,-3.17,-3.25,-3.81,-99.99,-3.71,98.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,430,55.74,-99.99,-99.99,-1.64,-0.7,204.8,-0.38,-99.99,-3.18,-3.3,-3.1,-99.99,-3.7,98.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,500,79.8,-99.99,-99.99,0.6,5.6,263.7,-0.24,-99.99,-3.14,-3.32,-2.51,-99.99,-3.68,98.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,530,100.8,-99.99,-99.99,3.03,10.61,320.6,0.09,-99.99,-3.05,-3.32,-1.68,-99.99,-3.63,98.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,600,112.4,-99.99,-99.99,1.03,9.73,448.2,0.09,-99.99,-2.97,-3.3,-1.32,-99.99,-3.56,97.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,169,630,139.3,9.59,91.84,3.56,15.24,571.3,0.03,-99.99,-2.88,-3.27,-0.75,-99.99,-3.48,95.5,0,75,6.72,0.4,-0.07,-1.16
2002,169,700,109.6,8.06,77.37,0.27,12.22,494.5,0.1,-99.99,-2.82,-3.24,-0.78,-99.99,-3.4,94.5,0,73,6.3,0.37,-0.04,-0.97
2002,169,730,68.21,4.58,47.44,-3.71,0.91,365.2,0,-99.99,-2.84,-3.22,-1.76,-99.99,-3.39,94.7,0,73,5.78,0.36,-0.03,-0.73
2002,169,800,129.3,6.88,73.67,2.5,8.81,568.2,0.1,-99.99,-2.77,-3.19,-0.71,-99.99,-3.34,94.2,0,70,6.19,0.35,-0.05,-0.79
2002,169,830,217.1,13.48,140.07,9.67,24.86,862,0.57,-99.99,-2.55,-3.15,1.66,-99.99,-3.22,92.8,0,71,6.84,0.41,-0.01,-0.6
2002,169,900,178.6,12.7,137.1,5.96,17.56,756,0.51,-99.99,-2.42,-3.11,1.49,-99.99,-3.14,94.2,0,72,6.5,0.4,-0.04,-0.72
2002,169,930,207.4,11.62,128.91,7.03,16.09,875,0.7,-99.99,-2.29,-3.05,2.37,-99.99,-3.04,94.2,0,71,6.62,0.37,-0.02,-0.45
2002,169,1000,304.1,22.41,230.94,13.77,24.55,1197,1.38,-99.99,-1.99,-2.97,4.91,-99.99,-2.86,91.8,0,72,7.4,0.44,-0.03,-0.49
2002,169,1030,325.5,25.31,250.07,14.33,24.81,1260,1.76,-99.99,-1.72,-2.88,5.97,-99.99,-2.7,90,0,70,7.52,0.48,0,-0.36
2002,169,1100,283.6,15.76,168.22,12.46,20.07,1100,1.66,-99.99,-1.54,-2.78,4.76,-99.99,-2.6,90.3,0,73,7.21,0.4,-0.03,-0.49
2002,169,1130,294.1,19.24,191.65,15.54,22.24,1100,1.8,-99.99,-1.33,-2.67,5.24,-99.99,-2.46,90.2,0,73,6.95,0.4,-0.01,-0.51
2002,169,1200,312,21.43,210.52,15.84,19.75,1106,1.88,-99.99,-1.16,-2.55,5.25,-99.99,-2.36,90.5,0,65,7.46,0.45,-0.02,-0.44
2002,169,1230,346.6,23.86,236.04,15.19,17.73,1218,1.86,-99.99,-0.94,-2.44,6.49,-99.99,-2.23,89.7,0,64,7.59,0.46,-0.03,-0.58
2002,169,1300,321.8,20.94,189.02,14.95,15.68,1174,1.88,-99.99,-0.79,-2.36,6.79,-99.99,-2.15,87.5,0,74,6.53,0.38,0,-0.52
2002,169,1330,395.4,24.8,213.72,23.17,26.83,1387,2.27,-99.99,-0.47,-2.25,9.61,-99.99,-1.96,84,0,78,5.79,0.34,-0.04,-0.57
2002,169,1400,343.3,30.44,237.66,17.08,18.85,1234,2.32,-99.99,-0.28,-2.14,8.35,-99.99,-1.88,84,0,68,5.94,0.39,-0.02,-0.42
2002,169,1430,296.7,22.73,189.14,12.34,12.57,1080,2.01,-99.99,-0.2,-2.03,6.37,-99.99,-1.85,85.4,0,64,6.67,0.4,-0.01,-0.37
2002,169,1500,287.6,20.04,171.48,12.63,11.04,1046,1.88,-99.99,-0.18,-1.95,5.79,-99.99,-1.83,86.4,0,65,6.76,0.39,-0.02,-0.34
2002,169,1530,220.4,18.61,149.24,12.2,12.65,833,1.84,-99.99,-0.19,-1.89,4.36,-99.99,-1.85,85.7,0,70,5.91,0.36,-0.02,-0.44
2002,169,1600,279.1,19.07,151.84,18.79,18.21,962,1.88,-99.99,-0.2,-1.86,4.78,-99.99,-1.88,85,0,67,6.18,0.36,-0.01,-0.46
2002,169,1630,239.7,20.49,156.29,16.67,18.29,843,1.77,-99.99,-0.2,-1.84,3.85,-99.99,-1.9,85.5,0,65,6.2,0.37,-0.03,-0.57
2002,169,1700,194,14.45,116.81,12.81,13.59,691,1.7,-99.99,-0.3,-1.83,2.62,-99.99,-1.98,85.9,0,68,6.03,0.34,-0.02,-0.42
2002,169,1730,149.8,13.57,102.84,7.83,8.53,552.5,1.69,-99.99,-0.43,-1.85,1.85,-99.99,-2.05,86.9,0,63,5.49,0.36,-0.02,-0.44
2002,169,1800,126.2,9.31,74.93,5.18,4.64,477.6,1.59,-99.99,-0.59,-1.88,1.3,-99.99,-2.13,87.9,0,65,5.6,0.32,-0.01,-0.38
2002,169,1830,143.2,11.83,95.54,8.08,8.11,518.1,1.63,-99.99,-0.69,-1.93,1.46,-99.99,-2.2,88.7,0,64,5.62,0.36,-0.02,-0.32
2002,169,1900,120.2,8.81,75.15,3.97,3.45,477.2,1.54,-99.99,-0.82,-1.98,1.05,-99.99,-2.29,89.4,0,66,5.86,0.35,-0.01,-0.29
2002,169,1930,119.6,9.84,65.98,1.99,0.12,512.1,1.5,-99.99,-0.96,-2.04,0.83,-99.99,-2.39,86.8,0,67,5.57,0.36,0,-0.29
2002,169,2000,224.9,14.86,124.44,12.57,12.48,825,1.99,-99.99,-0.92,-2.13,3.65,-99.99,-2.37,82.2,0,71,5.51,0.34,-0.02,-0.17
2002,169,2030,123.5,8.7,70.53,1.34,-0.41,555.7,1.45,-99.99,-1.15,-2.17,1.37,-99.99,-2.48,84.4,0,70,5.42,0.32,-0.01,-0.02
2002,169,2100,79.9,5.22,34.37,-3.4,-6.37,429.6,0.94,-99.99,-1.41,-2.22,-0.2,-99.99,-2.59,86.6,0,69,4.81,0.29,0.01,0.11
2002,169,2130,106.8,5.87,52.99,-1.02,-0.96,507.9,1.22,-99.99,-1.54,-2.31,0.97,-99.99,-2.62,85.3,0,71,4.95,0.29,0,0.05
2002,169,2200,80,4.76,33.04,-3.94,-3.29,425.4,0.94,-99.99,-1.67,-2.38,-0.09,-99.99,-2.74,86.2,0,65,4.72,0.29,0,0.1
2002,169,2230,60.94,2.68,23.95,-5.65,-4.54,362.2,0.69,-99.99,-1.83,-2.45,-0.73,-99.99,-2.84,87.3,0,64,4.26,0.26,0,0.17
2002,169,2300,35.56,1.3,11.19,-8.87,-6.42,286.6,0.29,-99.99,-2.04,-2.54,-1.78,-99.99,-2.96,88.8,0,62,4.3,0.25,0.01,-1.39
2002,169,2330,28.7,0.5,4.25,-9.4,-8.52,254,-0.06,-99.99,-2.24,-2.62,-2.83,-99.99,-3.09,89.8,0,62,4.16,0.25,0.01,-1.49
2002,170,0,17.06,-0.09,0.98,-11.16,-9.99,215.4,-0.55,-99.99,-2.46,-2.71,-2.86,-99.99,-3.21,91.4,0,62,3.63,0.19,0.02,-0.04
2002,170,30,6.71,-0.22,4.45,-11.29,-10.8,141.4,-1.12,-99.99,-2.64,-2.8,-3.63,-99.99,-3.33,94.1,0,59,4.4,0.22,0.02,-0.78
2002,170,100,12.46,0.94,21.63,-8.36,-8.12,96.9,-1.69,-99.99,-2.76,-2.9,-4.21,-99.99,-3.47,97.8,0,66,5.61,0.33,-0.04,-1.48
2002,170,130,10.51,1.11,18.91,-9.18,-7.72,87.3,-1.93,-99.99,-2.87,-2.99,-4.41,-99.99,-3.55,98.4,0,68,5.14,0.28,-0.08,-1.56
2002,170,200,11.84,0.99,18.95,-9.78,-7.57,87.5,-2.13,-99.99,-2.97,-3.06,-4.58,-99.99,-3.63,98.5,0,69,4.97,0.29,-0.07,-1.42
2002,170,230,13.47,1.6,15.95,-9.43,-7.29,89.3,-2.3,-99.99,-3.06,-3.13,-4.66,-99.99,-3.67,98.5,0,79,4.77,0.26,-0.05,-1.19
2002,170,300,12.16,-99.99,-99.99,-10.45,-7.55,92,-2.57,-99.99,-3.14,-3.19,-4.84,-99.99,-3.71,98.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,330,21.9,-99.99,-99.99,-10.04,-7.53,123.7,-2.7,-99.99,-3.2,-3.24,-4.75,-99.99,-3.74,98.2,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,400,34.8,-99.99,-99.99,-6.83,-6.8,154.9,-2.71,-99.99,-3.24,-3.28,-4.42,-99.99,-3.74,98,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,430,48.48,-99.99,-99.99,-2.5,-4.61,187.7,-2.64,-99.99,-3.26,-3.32,-3.94,-99.99,-3.74,97.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,500,36.94,-99.99,-99.99,-6.32,-5.27,199.1,-2.97,-99.99,-3.3,-3.34,-4.36,-99.99,-3.76,97.5,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,530,29.72,-99.99,-99.99,-8.68,-6.36,191.7,-3,-99.99,-3.35,-3.37,-4.5,-99.99,-3.78,97.5,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,600,104.6,-99.99,-99.99,5.04,10.06,439.9,-2.74,-99.99,-3.32,-3.39,-2.92,-99.99,-3.75,97.5,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,630,103.8,-99.99,-99.99,8.25,17.14,426.1,-2.3,-99.99,-3.22,-3.39,-2.01,-99.99,-3.68,97.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,700,66.96,-99.99,-99.99,0.25,4.51,261.8,-2.24,-99.99,-3.24,-3.4,-3.01,-99.99,-3.72,97.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,730,87.4,-99.99,-99.99,3.41,8.68,319.3,-1.92,-99.99,-3.15,-3.39,-2.22,-99.99,-3.67,97.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,800,80.2,-99.99,-99.99,3.26,9.6,306.6,-1.33,-99.99,-3.04,-3.36,-1.67,-99.99,-3.59,98,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,830,124.8,-99.99,-99.99,12.34,21.18,439.8,-0.7,-99.99,-2.86,-3.32,-0.03,-99.99,-3.46,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,900,108.4,5.46,104.47,12.06,21.22,389.9,0.04,-99.99,-2.66,-3.23,0.34,-99.99,-3.31,95.2,0,146,1.7,0.21,0,-1.2
2002,170,930,93.9,4.54,56.29,7.75,16.61,366.6,0.38,-99.99,-2.52,-3.17,0.42,-99.99,-3.19,92.9,0,124,1.38,0.07,-0.08,-2.35
2002,170,1000,118.4,4.87,73.27,7.34,11.96,437.3,0.21,-99.99,-2.39,-3.09,0.61,-99.99,-3.1,93.4,0,63,2.74,0.13,-0.07,-2.6
2002,170,1030,182.2,10.11,142.36,16.27,23.37,622.6,0.3,-99.99,-2.16,-3,2.27,-99.99,-2.96,92.8,0,61,2.88,0.19,-0.15,-2.92
2002,170,1100,164.4,9.58,132.46,13.99,20.94,566.1,0.41,-99.99,-1.98,-2.91,2.17,-99.99,-2.85,91.8,0,64,2.8,0.18,-0.12,-2.52
2002,170,1130,178.5,8.94,132.56,16.52,23.75,602.1,0.48,-99.99,-1.79,-2.83,2.71,-99.99,-2.74,91.6,0,65,2.75,0.17,-0.11,-2.49
2002,170,1200,163.1,7.77,132.11,13.01,19.33,566,0.48,-99.99,-1.68,-2.75,2.2,-99.99,-2.65,92.4,0,71,3.17,0.2,-0.1,-2.3
2002,170,1230,176.9,9.82,153.71,14.89,20.92,596.9,0.66,-99.99,-1.52,-2.66,2.72,-99.99,-2.55,93.6,0,66,3.29,0.22,-0.11,-2.33
2002,170,1300,150.8,13.84,108.32,10.41,16.61,516.8,0.64,-99.99,-1.47,-2.58,1.67,-99.99,-2.52,95.2,0,70,2.9,0.19,-0.09,-2.03
2002,170,1330,125.6,-99.99,-99.99,6.32,11.78,413.6,0.79,-99.99,-1.42,-2.51,0.96,-99.99,-2.51,96,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1400,112.1,-99.99,-99.99,5.31,9.58,358.2,0.78,-99.99,-1.41,-2.46,0.67,-99.99,-2.5,96.5,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1430,89.5,-99.99,-99.99,2.31,5.24,293.9,0.63,-99.99,-1.44,-2.43,0.02,-99.99,-2.52,96.9,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1500,74.6,-99.99,-99.99,2.18,5.19,245.8,0.69,-99.99,-1.48,-2.42,-0.09,-99.99,-2.55,97.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1530,68.12,-99.99,-99.99,1.67,3.93,225.6,0.64,-99.99,-1.53,-2.42,-0.25,-99.99,-2.59,96.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1600,90.6,-99.99,-99.99,5.15,7.77,288.6,0.65,-99.99,-1.53,-2.41,0.1,-99.99,-2.62,97.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1630,91.3,-99.99,-99.99,4.28,7.72,290,0.62,-99.99,-1.52,-2.41,0.08,-99.99,-2.64,97.2,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1700,64.82,-99.99,-99.99,-6.52,-5.04,222.1,0.43,-99.99,-1.6,-2.43,-1.1,-99.99,-2.72,97.5,0.3,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1730,63.78,-99.99,-99.99,-10.72,-15.08,227.6,-0.06,-99.99,-1.81,-2.44,-2.35,-99.99,-2.81,97.9,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1800,72.7,-99.99,-99.99,-5.15,-7.5,262.7,-0.12,-99.99,-1.93,-2.49,-2.13,-99.99,-2.88,98.2,0.5,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1830,73.5,-99.99,-99.99,-8.02,-7.92,241.6,-0.27,-99.99,-2.06,-2.54,-2.51,-99.99,-2.97,98.4,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1900,71.7,-99.99,-99.99,-4.45,-5.52,228,-0.4,-99.99,-2.15,-2.61,-2.39,-99.99,-3.06,98.5,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,1930,49.68,-99.99,-99.99,-7.6,-7.06,195.8,-0.56,-99.99,-2.28,-2.68,-2.79,-99.99,-3.14,98.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,2000,38.97,-99.99,-99.99,-6.56,-6.5,190,-0.69,-99.99,-2.38,-2.74,-2.67,-99.99,-3.21,98.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,170,2030,39.14,-99.99,-99.99,-6.68,-6.15,203.4,-0.88,-99.99,-2.46,-2.79,-2.66,-99.99,-3.25,98.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
